NUM,PERIODE,SES,SAL,KART,SAK,VOTNR,VOTERING,SETENR,PERSON,PARTI
1774191,142,144,1,2,1,3,2,28,130,21
1774192,142,144,1,2,1,3,2,29,2291,51
1774193,142,144,1,2,1,3,2,30,1330,21
1774194,142,144,1,2,1,3,2,33,2245,14
1774195,142,144,1,2,1,3,2,34,2313,51
1774196,142,144,1,2,1,3,2,35,1112,21
1774197,142,144,1,2,1,3,2,37,1003,21
1774198,142,144,1,2,1,3,2,38,2152,41
1774199,142,144,1,2,1,3,2,40,1181,21
1774200,142,144,1,2,1,3,2,41,2331,51
1774201,142,144,1,2,1,3,2,43,1289,14
1774202,142,144,1,2,1,3,2,44,425,21
1774203,142,144,1,2,1,3,2,45,2250,51
1774204,142,144,1,2,1,3,2,49,1101,21
1774205,142,144,1,2,1,3,2,55,2135,21
1774206,142,144,1,2,1,3,2,56,2332,14
1774207,142,144,1,2,1,3,2,58,2177,51
1774208,142,144,1,2,1,3,2,67,1105,21
1774209,142,144,1,2,1,3,2,70,2111,21
1774210,142,144,1,2,1,3,2,74,1310,41
1774211,142,144,1,2,1,3,2,75,2142,21
1774212,142,144,1,2,1,3,2,77,1143,14
1774213,142,144,1,2,1,3,2,78,1180,21
1774214,142,144,1,2,1,3,2,81,2153,21
1774215,142,144,1,2,1,3,2,83,1037,21
1774216,142,144,1,2,1,3,2,84,2149,41
1774217,142,144,1,2,1,3,2,92,1146,21
1774218,142,144,1,2,1,3,2,94,1118,21
1774219,142,144,1,2,1,3,2,98,2325,21
1774220,142,144,1,2,1,3,2,106,2154,21
1774221,142,144,1,2,1,3,2,107,1221,51
1774222,142,144,1,2,1,3,2,111,2189,51
1774223,142,144,1,2,1,3,2,114,1301,41
1774224,142,144,1,2,1,3,2,117,2298,14
1774225,142,144,1,2,1,3,2,118,621,21
1774226,142,144,1,2,1,3,2,119,1024,51
1774227,142,144,1,2,1,3,2,120,2141,41
1774228,142,144,1,2,1,3,2,121,1145,21
1774229,142,144,1,2,1,3,2,123,2218,21
1774230,142,144,1,2,1,3,2,124,2299,21
1774231,142,144,1,2,1,3,2,126,2329,51
1774232,142,144,1,2,1,3,2,127,2125,21
1774233,142,144,1,2,1,3,2,130,2321,21
1774234,142,144,1,2,1,3,2,131,4131,51
1774235,142,144,1,2,1,3,2,133,2146,41
1774236,142,144,1,2,1,3,2,136,382,41
1774237,142,144,1,2,1,3,2,137,1251,21
1774238,142,144,1,2,1,3,2,138,2312,51
1774239,142,144,1,2,1,3,2,139,4088,21
1774240,142,144,1,2,1,3,2,142,4118,21
1774241,142,144,1,2,1,3,2,146,2151,21
1774242,142,144,1,2,1,3,2,148,1216,21
1774243,142,144,1,2,1,3,2,154,1320,21
1774244,142,144,1,2,1,3,2,156,1023,21
1774245,142,144,1,2,1,3,2,164,2110,21
1774246,142,144,1,2,1,3,2,888,2112,21
1774247,142,144,1,2,1,4,1,6,1001,21
1774248,142,144,1,2,1,4,1,10,141,21
1774249,142,144,1,2,1,4,1,13,2119,21
1774250,142,144,1,2,1,4,1,15,2106,21
1774251,142,144,1,2,1,4,1,18,2145,21
1774252,142,144,1,2,1,4,1,21,2285,21
1774253,142,144,1,2,1,4,1,25,4071,21
1774254,142,144,1,2,1,4,1,28,130,21
1774255,142,144,1,2,1,4,1,30,1330,21
1774256,142,144,1,2,1,4,1,35,1112,21
1774257,142,144,1,2,1,4,1,37,1003,21
1774258,142,144,1,2,1,4,1,40,1181,21
1774259,142,144,1,2,1,4,1,44,425,21
1774260,142,144,1,2,1,4,1,49,1101,21
1774261,142,144,1,2,1,4,1,55,2135,21
1774262,142,144,1,2,1,4,1,67,1105,21
1774263,142,144,1,2,1,4,1,70,2111,21
1774264,142,144,1,2,1,4,1,75,2142,21
1774265,142,144,1,2,1,4,1,78,1180,21
1774266,142,144,1,2,1,4,1,81,2153,21
1774267,142,144,1,2,1,4,1,83,1037,21
1774268,142,144,1,2,1,4,1,92,1146,21
1774269,142,144,1,2,1,4,1,94,1118,21
1774270,142,144,1,2,1,4,1,98,2325,21
1774271,142,144,1,2,1,4,1,106,2154,21
1774272,142,144,1,2,1,4,1,118,621,21
1774273,142,144,1,2,1,4,1,121,1145,21
1774274,142,144,1,2,1,4,1,123,2218,21
1774275,142,144,1,2,1,4,1,124,2299,21
