person_id,personal_id,initials,first_name,last_name,position_no,position_en,party_id,period_id,constituency_code_new,constituency_name,rep_id,sup_id
382,1281,JJJ,Johan Jakob,Jakobsen,"Avd. bestyrer, stortingsrepresenta","Departement manager, member of the Storting",41,142,17900,Nord-Trøndelag fylke,2,
10573,,,Johan Jakob,Dahl,Kaptein,Captain,71,32,1010,Fredrikshald,1,
572,2680,JOWA,Johan Jakob Møller,Warmedal,Lærer,Teacher,71,94,7900,Vestfold fylke,,2
572,2680,JOWA,Johan Jakob Møller,Warmedal,Lærer,Teacher,71,98,7900,Vestfold fylke,7,
572,2680,JOWA,Johan Jakob Møller,Warmedal,Lærer,Teacher,71,102,7900,Vestfold fylke,4,
572,2680,JOWA,Johan Jakob Møller,Warmedal,Lærer,Teacher,71,106,7900,Vestfold fylke,2,
572,2680,JOWA,Johan Jakob Møller,Warmedal,Lærer,Teacher,71,110,7900,Vestfold fylke,2,
389,1305,JOJO,Johan Jentoft,Johansen,Forretningsfører,Business manager,31,86,88630,"Bodø, Narvik, Tromsø, Hammerfest, Vardø, Vadsø",,1
389,1305,JOJO,Johan Jentoft,Johansen,Politimester,Chief constable,31,102,8900,Telemark fylke,,2
11647,,,Johan Jentoft,Knudtzen,Direktør,Chief executive,71,83,20900,Finnmark fylke,,1
10963,,,Johan Johannessøn,Granvin,Lærer,Teacher,62,71,88616,"Hamar, Kongsvinger, Lillehammer, Gjøvik",,1
12271,,,Johan Julius,Olsen,"Skibsreder, gaardbruker",Shipowner and farmer,98,29,10900,Lister og Mandals Amt,4,
12271,,,Johan Julius,Olsen,"Gaardbruker, Skibsreder",Farmer and shipowner,31,32,10900,Lister og Mandals Amt,3,
12271,,,Johan Julius,Olsen,"Gaardbruker, Skibsreder",Farmer and shipowner,31,35,10900,Lister og Mandals Amt,1,
12271,,,Johan Julius,Olsen,"Skibsreder, Gaardbruger","Shipowner, farmer",31,41,10900,Lister og Mandals Amt,3,
12271,,,Johan Julius,Olsen,"Skibsreder, Gaardbruger","Shipowner, farmer",31,44,10900,Lister og Mandals Amt,1,
11524,,,Johan Julius August,Johnsen,Sorenskriver,District recorder,71,47,20820,"Hammerfest, Vardø og Vadsø",1,
10529,,,Johan Jæger,Caroliussen,"Fisker, gaardbruker",Fisherman and farmer,31,65,18160,6. Vesteraalen,1,
10529,,,Johan Jæger,Caroliussen,"Fisker, gaardbruker",Fisherman and farmer,31,68,18160,6. Vesteraalen,1,
10529,,,Johan Jæger,Caroliussen,"Fisker, gaardbruker",Fisherman and farmer,31,71,18900,Nordland fylke,2,
10529,,,Johan Jæger,Caroliussen,"Fisker, gaardbruker",Fisherman and farmer,31,74,18900,Nordland fylke,2,
10529,,,Johan Jæger,Caroliussen,"Fisker, gaardbruker",Fisherman and farmer,31,77,18900,Nordland fylke,2,
10529,,,Johan Jæger,Caroliussen,"Fisker, gaardbruker",Fisherman and farmer,31,80,18900,Nordland fylke,1,
10529,,,Johan Jæger,Caroliussen,"Fisker, gaardbruker",Fisherman and farmer,31,83,18900,Nordland fylke,4,
10529,,,Johan Jæger,Caroliussen,"Fisker, gaardbruker",Fisherman and farmer,31,86,18900,Nordland fylke,4,
10433,,,Johan Jørgen,Broch,Oberstløitnant,Lieutenant-colonel,98,6,10010,Christianssand,2,
10433,,,Johan Jørgen,Broch,"Sjø-, landkrigskommissær",Naval- and army warfare commissioner,98,12,7810,Larvik og Sandefjord,1,
10434,,,Johan Jørgen,Broch,Sogneprest,Vicar,98,8,20900,Finmarkens Amt,3,
12598,,,Johan Jørgen,Schwartz,Handelsmand,Merchant,98,15,6020,Drammen,3,
12598,,,Johan Jørgen,Schwartz,Handelsmand,Merchant,98,16,6020,Drammen,3,
12598,,,Johan Jørgen,Schwartz,Handelsmand,Merchant,98,17,6020,Drammen,1,
12598,,,Johan Jørgen,Schwartz,Handelsmand,Merchant,98,19,6020,Drammen,2,
12598,,,Johan Jørgen,Schwartz,Handelsmand,Merchant,98,20,6020,Drammen,1,
12598,,,Johan Jørgen,Schwartz,Stadshauptmand,Town captain,98,23,6020,Drammen,2,
12927,,,Johan Jørgen,Tandberg,Res.kap,Perpetual curate,98,15,12900,Søndre Bergenhus Amt,3,
11122,,,Johan Jørgen Lange,Hanssen,Leder i forsikringsselskap,Manager of a insurance company,98,23,9810,Arendal og Grimstad,1,
12559,,,Johan Jørgen Lange,Schaanning,Direktør,Chief executive,98,20,8060,Skien,1,
12559,,,Johan Jørgen Lange,Schaanning,Direktør,Chief executive,98,23,8060,Skien,1,
12664,,,Johan Knut,Skancke,"Gaardbruker, handelsmann","Farmer, merchant",63,56,2110,1. Bærum og Follo,,1
12664,,,Johan Knut,Skancke,"Gaardbruker, handelsmann","Farmer, merchant",63,62,2110,1. Bærum og Follo,,1
10550,,,Johan Koren,Christie,Byfoged,City magistrate,98,26,8010,Kragerø,,1
11183,,,Johan Kristian,Heitmann,"Skysskaffer, smaabruker",Lift provider and smallholder,21,65,20110,1. Vestfinmarken,,1
11409,,,Johan Kristian Hansen,Ileby,Formann,Foreman,71,71,1900,Østfold fylke,4,
11409,,,Johan Kristian Hansen,Ileby,Formann,Foreman,71,74,1900,Østfold fylke,6,
712,2232,JOSI,Johan Kristoffer Winther,Skipnes,Diakon,Deacon,51,98,15900,Møre og Romsdal fylke,,2
12702,,,Johan Larsen,Smitseng,"Gaardbruker, baatbygger, fisker","Farmer, boat builder and fisherman",98,1,18900,Nordlandenes Amt,3,
10674,,,Johan Lauritz,Eitzen,Postmester,Postmaster,98,17,1020,Sarpsborg,1,
10674,,,Johan Lauritz,Eitzen,Postmester,Postmaster,98,18,1020,Sarpsborg,1,
12397,,,Johan Lauritz,Rasch,Overretssakfører,Barrister,98,20,1010,Fredrikshald,1,
12397,,,Johan Lauritz,Rasch,Byfoged,City magistrate,98,29,1010,Fredrikshald,1,
26081,583,JOEI,Johan Lauritz,Eidem,,,31,94,15900,Møre og Romsdal fylke,,1
11054,,,Johan Leonard,Hagen,Telegrafbestyrer,Telegraph manager,31,41,19900,Tromsø Amt,2,
11495,,,Johan Ludvig,Johannesen,Kommunearbeider,Municipal worker,21,83,88610,"Halden, Sarpsborg, Fredrikstad, Moss, Drøbak",3,
11495,,,Johan Ludvig,Johannesen,Kommunearbeider,Municipal worker,21,86,88610,"Halden, Sarpsborg, Fredrikstad, Moss, Drøbak",3,
13186,,,Johan Ludvig,Widding,Gaardbruker,Farmer,98,20,1900,Smaalenenes Amt,3,
12079,,,Johan Ludwig,Mowinckel,Chef for handelshus,Chef,98,3,12010,Bergen,3,
12080,,,Johan Ludwig,Mowinckel,Skibsreder,Shipowner,31,56,12013,"3dje kreds, Kalfaret",1,
12080,,,Johan Ludwig,Mowinckel,Skibsreder,Shipowner,31,62,12012,"2den kreds, Nordnes",1,
12080,,,Johan Ludwig,Mowinckel,Skibsreder,Shipowner,31,65,12012,"2den kreds, Nordnes",1,
12080,,,Johan Ludwig,Mowinckel,Statsråd,Councillor of State,31,71,12010,Bergen,4,
12080,,,Johan Ludwig,Mowinckel,Statsminister,Prime Minister,31,74,12010,Bergen,4,
12080,,,Johan Ludwig,Mowinckel,Skibsreder,Shipowner,31,77,12010,Bergen,4,
12080,,,Johan Ludwig,Mowinckel,Skibsreder,Shipowner,31,80,12010,Bergen,2,
12080,,,Johan Ludwig,Mowinckel,Skibsreder,Shipowner,31,83,12010,Bergen,2,
12080,,,Johan Ludwig,Mowinckel,Skibsreder,Shipowner,31,86,12010,Bergen,2,
11068,,,Johan Magnus,Halvorsen,Kjøbmand,Merchant,31,47,88623,Trondhjem og Levanger,2,
11068,,,Johan Magnus,Halvorsen,"Kjøbmand, bankbestyrer","Merchant, bank manger",63,53,88623,Trondhjem og Levanger,4,
11068,,,Johan Magnus,Halvorsen,"Kjøbmand, bankbestyrer","Merchant, bank manger",31,56,16013,"3dje kreds, Baklandet",1,
11068,,,Johan Magnus,Halvorsen,"Kjøbmand, bankbestyrer","Merchant, bank manger",62,59,16013,"3dje kreds, Baklandet",1,
10588,,,Johan Martin,Dahll,Bergverkseier,Mine owner,98,26,8010,Kragerø,1,
12028,,,Johan Martin,Mjøen,Disponent,General manager,31,74,20900,Finnmark fylke,3,
12028,,,Johan Martin,Mjøen,Disponent,General manager,31,77,20900,Finnmark fylke,3,
12028,,,Johan Martin,Mjøen,Småbruker,Smallholder,31,80,20900,Finnmark fylke,3,
12807,,,Johan Martin Jakobsen,Strand,Gårdbruker,Farmer,31,74,15900,Møre fylke,4,
12807,,,Johan Martin Jakobsen,Strand,Gårdbruker,Farmer,31,77,15900,Møre fylke,5,
12807,,,Johan Martin Jakobsen,Strand,Gårdbruker,Farmer,31,80,15900,Møre fylke,4,
12807,,,Johan Martin Jakobsen,Strand,Gårdbruker,Farmer,31,83,15900,Møre fylke,4,
12743,,,Johan Martinius,Staff,Værksfuldmægtig,Shipyard clerk,31,35,2900,Akershus Amt,5,
10616,,,Johan Martinius Antonsen,Dokka,Kontorchef,Head of an office,31,80,6840,"Hønefoss, Drammen, Kongsberg",3,
600,1885,JMN,Johan Maurits,Nyland,Arbeidsleder,Foreman,21,126,5900,Oppland fylke,,1
600,1885,JMN,Johan Maurits,Nyland,Arbeidsleder,Foreman,21,130,5900,Oppland fylke,4,
600,1885,JMN,Johan Maurits,Nyland,Arbeidsleder,Foreman,21,134,5900,Oppland fylke,3,
600,1885,JMN,Johan Maurits,Nyland,Arbeidsleder,Foreman,21,138,5900,Oppland fylke,4,
11553,,,Johan Mechael,Jørgensen,Gaardbruger,Farmer,31,53,18900,Nordlands Amt,4,
11914,,,Johan Mølmann,Lysholm,Handelsmand,Merchant,98,2,16010,Trondheim,2,
11914,,,Johan Mølmann,Lysholm,"Handelsmand, direktør",Merchant and chief executive,98,3,16010,Trondheim,4,
13036,,,Johan Nicolai,Tønnesen,Brandinspektør,Fire inspector,98,13,10010,Christiansand,3,
10469,,,Johan Nielsen,Bugge,"Kjøbmand, trælasthandler","Merchant, timber merchant",98,9,7900,Jarlsberg og Larviks amt,3,
12329,,,Johan Normann,Pedersen,"Gårdbruker, skogopsynsbetjent","Farmer, woodward",71,71,20900,Finnmark fylke,,1
10416,,,Johan Olaf,Bredal,Høiesteretsadvokat,Supreme Court Barrister,62,62,2120,2. Aker,,1
10174,,,Johan Olaus Olsen,Asmundvaag,"Gårdbruker, bankkasserer",Farmer and cashier,71,80,16900,Sør-Trøndelag fylke,3,
10174,,,Johan Olaus Olsen,Asmundvaag,"Gårdbruker, bankkasserer",Farmer and cashier,71,83,16900,Sør-Trøndelag fylke,5,
10174,,,Johan Olaus Olsen,Asmundvaag,"Gårdbruker, bankkasserer",Farmer and cashier,71,86,16900,Sør-Trøndelag fylke,5,
567,1767,JOMY,Johan Olav,Myran,Herredsagronom,Municipal agronomist,21,114,16900,Sør-Trøndelag fylke,,1
567,1767,JOMY,Johan Olav,Myran,Herredsagronom,Municipal agronomist,21,118,16900,Sør-Trøndelag fylke,,1
11343,,,Johan Olivarius,Horn,Rektor,Headmaster,98,11,15830,Christianssund og Molde,1,
11343,,,Johan Olivarius,Horn,Rektor,Headmaster,98,15,15810,Aalesund og Molde,,1
11343,,,Johan Olivarius,Horn,Toldkasserer,Tax treasurer,98,16,15020,Molde,1,
10452,,,Johan Olsen,Bryn,Stasjonsmester,Stationmaster,31,86,8900,Telemark fylke,,1
12518,,,Johan Oluf,Rønning,Disponent,General manager,62,62,16011,"1ste kreds, Bratøren og Ilen",,1
12518,,,Johan Oluf,Rønning,Disponent,General manager,62,65,16011,"1ste kreds, Bratøren og Ilen",,1
12303,,,Johan Oskar Ottersen,Opsand,Gårdbruker,Farmer,71,74,2900,Akershus fylke,,3
10215,,,Johan Peder,Basberg,Toldkasserer,Tax treasurer,98,14,8040,Brevik,1,
10493,,,Johan Peter,Bye,"Kobberslager, branddirektør",Coppersmith and fire-marshal,98,12,88623,Trondhjem og Levanger,,2
10493,,,Johan Peter,Bye,"Kobberslager, branddirektør",Coppersmith and fire-marshal,98,13,88623,Trondhjem og Levanger,1,
10493,,,Johan Peter,Bye,"Maaler, vraker",Painter and sorter,98,16,88623,Trondhjem og Levanger,3,
10493,,,Johan Peter,Bye,"Maaler, vraker",Painter and sorter,98,17,88623,Trondhjem og Levanger,2,
11455,,,Johan Peter,Jacobson,Smedformand,Smith (foreman),31,50,9900,Nedenes amt,4,
11510,,,Johan Peter,Johansen,Lensmand,District sheriff,98,23,7900,Jarlsberg og Larviks amt,3,
13014,,,Johan Peter,Trøite,Gårdbruker,Farmer,31,83,17900,Nord-Trøndelag fylke,,2
13014,,,Johan Peter,Trøite,Gårdbruker,Farmer,31,86,17900,Nord-Trøndelag fylke,4,
10317,,,Johan Petter,Bjørgan,Lærer,Teacher,31,47,20900,Finmarkens Amt,,2
10753,,,Johan Petter,Falkberget,"Gårdbruker, forfatter",Farmer and author,21,80,16900,Sør-Trøndelag fylke,5,
12450,,,Johan Randulf,Rogge,Kjøbmand,Merchant,63,56,12011,1ste kreds Nygaard,1,
26114,795,JOGI,Johan Randulf Petter,Giertsen,,,71,126,12900,Hordaland fylke,,3
847,2647,JOVI,Johan Reinert A.,Vikan,Gårdbruker,Farmer,41,114,17900,Nord-Trøndelag fylke,2,
847,2647,JOVI,Johan Reinert A.,Vikan,Gårdbruker,Farmer,41,118,17900,Nord-Trøndelag fylke,2,
11721,,,Johan Richard,Krogness,Kjøbmand,Merchant,98,14,16900,Søndre Trondhjems Amt,1,
11721,,,Johan Richard,Krogness,Kjøbmand,Merchant,98,15,16900,Søndre Trondhjems Amt,1,
11721,,,Johan Richard,Krogness,Kjøbmand,Merchant,98,16,16900,Søndre Trondhjems Amt,1,
11721,,,Johan Richard,Krogness,Brukseier,Mill owner,98,17,16900,Søndre Trondhjems Amt,1,
11721,,,Johan Richard,Krogness,Brukseier,Mill owner,98,18,16900,Søndre Trondhjems Amt,2,
11721,,,Johan Richard,Krogness,Brukseier,Mill owner,98,19,16900,Søndre Trondhjems Amt,1,
11721,,,Johan Richard,Krogness,Brukseier,Mill owner,98,20,16900,Søndre Trondhjems Amt,3,
12788,,,Johan Sedelen,Stinessen,Fanejunker,Colour-serjeant,31,62,16110,1. Ytre Fosen,1,
12788,,,Johan Sedelen,Stinessen,"Poståpner, gårdbruker",Post-office keeper and farmer,31,77,16900,Sør-Trøndelag fylke,5,
12977,,,Johan Severin Jacobsen,Tjørsvaag,Lensmand,District sheriff,63,56,10140,4. Lister,,1
407,1357,JOKA,Johan Sigurd,Karlsen,Steinhogger,Stonecutter,21,98,16900,Sør-Trøndelag fylke,10,
407,1357,JOKA,Johan Sigurd,Karlsen,Steinhogger,Stonecutter,21,102,16900,Sør-Trøndelag fylke,4,
407,1357,JOKA,Johan Sigurd,Karlsen,Steinhogger,Stonecutter,21,106,16900,Sør-Trøndelag fylke,5,
12813,2382,JSJ,Johan Strand,Johansen,Sekretær,Secretary,12,90,3900,Oslo,4,
12813,2382,JSJ,Johan Strand,Johansen,Sekretær,Secretary,12,98,3900,Oslo,11,
11317,,,Johan Throne,Holst,Disponent,General manager,62,59,3014,"4dje kreds, Hammersborg",1,
30242,3919,JTAA,Johan Toralf,Aalberg,Kontorsjef,Office manager,21,110,17900,Nord-Trøndelag fylke,,5
610,1937,ULOL,Johan Ulrik,Olsen,Kjøbmand,Merchant,21,83,15820,"Ålesund, Molde, Kristiansund",2,
610,1937,ULOL,Johan Ulrik,Olsen,Kjøbmand,Merchant,21,86,15820,"Ålesund, Molde, Kristiansund",1,
610,1937,ULOL,Johan Ulrik,Olsen,Kjøpmann,Merchant,21,90,15820,"Ålesund, Molde, Kristiansund",1,
610,1937,ULOL,Johan Ulrik,Olsen,Statsråd,Councillor of State,21,94,15820,"Ålesund, Molde, Kristiansund",3,
610,1937,ULOL,Johan Ulrik,Olsen,Statsråd,Councillor of State,21,98,15900,Møre og Romsdal fylke,1,
610,1937,ULOL,Johan Ulrik,Olsen,Statsråd,Councillor of State,21,102,15900,Møre og Romsdal fylke,1,
11467,,,Johan von Aphelm,Jarmann,Overretssakfører,Barrister,98,2,4900,Hedemarkens Amt,3,
797,2508,JOTH,Johanna,Thoren,Husmor,Housewife,71,90,3900,Oslo,,1
797,2508,JOTH,Johanna,Thoren,Husmor,Housewife,71,94,3900,Oslo,,1
30863,5004544,JSK,Johanne,Skjølberg,,,14,150,18900,Nordland fylke,,2
2148,790,JEG,Johanne Elfrida Nilsen,Gaup,Prosjektleder,Project leader,41,138,20900,Finnmark fylke,2,
627,1962,JOPE,Johanne Samueline,Pedersen,Distriktsjordmor,District midwife,21,90,4900,Hedmark fylke,5,
627,1962,JOPE,Johanne Samueline,Pedersen,Distriktsjordmor,District midwife,21,94,4900,Hedmark fylke,7,
229,797,JOGL,Johannes,Gilleberg,"Bestyrer, pastor",Manager and pastor,41,110,19900,Troms fylke,5,
229,797,JOGL,Johannes,Gilleberg,Bestyrer,Manager,41,114,19900,Troms fylke,5,
229,797,JOGL,Johannes,Gilleberg,Bestyrer,Manager,41,118,19900,Troms fylke,2,
853,2668,JOVÅ,Johannes,Vågsnes,Gårdbruker,Farmer,51,118,9900,Aust-Agder fylke,2,
853,2668,JOVÅ,Johannes,Vågsnes,Gårdbruker,Farmer,51,122,9900,Aust-Agder fylke,2,
853,2668,JOVÅ,Johannes,Vågsnes,Gårdbruker,Farmer,51,126,9900,Aust-Agder fylke,3,
863,2708,JOWI,Johannes,Wigum,Førstelærer,First teacher,51,94,16900,Sør-Trøndelag fylke,,1
892,2777,JOØT,Johannes,Østtveit,Kontrollveterinær,Veterinary surgeon,51,110,8900,Telemark fylke,3,
892,2777,JOØT,Johannes,Østtveit,Kontrollveterinær,Veterinary surgeon,51,114,8900,Telemark fylke,3,
1336,2214,JOSK,Johannes,Skarprud,"Adjunkt, ordfører",Teacher (Norw. <em>'adjunkt'</em>) and mayor,21,134,8900,Telemark fylke,,3
4043,717,JOHF,Johannes,Flaat,Distriktsvetrinær,District vet,41,138,6900,Buskerud fylke,,2
10021,,,Johannes,Aarflot,Bokhandler,Bookseller,98,19,15810,Aalesund og Molde,1,
10021,,,Johannes,Aarflot,Bokhandler,Bookseller,98,20,15810,Aalesund og Molde,1,
10021,,,Johannes,Aarflot,Bokhandler,Bookseller,98,29,15810,Aalesund og Molde,,1
10021,,,Johannes,Aarflot,Boghandler,Bookseller,71,38,15810,Aalesund og Molde,1,
10246,,,Johannes,Berg,Poståpner,Post-office keeper,71,71,16900,Sør-Trøndelag fylke,4,
10246,,,Johannes,Berg,Poståpner,Post-office keeper,71,74,16900,Sør-Trøndelag fylke,4,
10542,,,Johannes,Christiansen,Lensmand,District sheriff,31,50,1900,Smaalenenes Amt,2,
10932,,,Johannes,Gjetmundsen,"Fisker, gaardbruker",Fisherman and farmer,31,62,20110,1. Vestfinmarken,1,
11400,,,Johannes,Høyer,Overrettssakfører,Barrister,71,74,88630,"Bodø, Narvik, Tromsø, Hammerfest, Vardø, Vadsø",4,
11499,,,Johannes,Johannessen,Skibsreder,Shipowner,71,68,8050,Porsgrund,,1
11507,,,Johannes,Johansen,"Lærer, kirkesanger","Teacher, precentor",53,86,18900,Nordland fylke,,1
26185,1152,JOHL,Johannes,Holmefjord,,,71,110,12900,Hordaland fylke,,2
26355,2173,JOSE,Johannes,Seland,,,31,98,10900,Vest-Agder fylke,,1
30249,3817,JSTO,Johannes,Torrissen,Disponent,General manager,51,114,18900,Nordland fylke,,2
30861,5004542,JRI,Johannes,Rindal,,,41,150,5900,Oppland fylke,,2
11212,,,Johannes Andreas,Henschien,Skibsreder,Shipowner,52,41,9900,Nedenes amt,4,
11212,,,Johannes Andreas,Henschien,Skibsreder,Shipowner,54,44,9900,Nedenes amt,2,
10504,,,Johannes Andreassen,Bøe,Lærer,Teacher,21,74,5900,Oppland fylke,6,
10504,,,Johannes Andreassen,Bøe,Lærer,Teacher,21,77,5900,Oppland fylke,2,
10504,,,Johannes Andreassen,Bøe,Lærer,Teacher,21,80,5900,Oppland fylke,2,
10504,,,Johannes Andreassen,Bøe,Lærer,Teacher,21,83,5900,Oppland fylke,1,
10504,,,Johannes Andreassen,Bøe,Lærer,Teacher,21,86,5900,Oppland fylke,1,
12963,,,Johannes Berg,Thrane,Kjøbmand,Merchant,98,1,3900,Christiania,3,
12358,,,Johannes Christian,Piene,Grosserer,Grocer,71,41,88623,Trondhjem og Levanger,2,
11832,,,Johannes Einar Christensen,Lien,Gaardbruker,Farmer,98,29,1900,Smaalenenes Amt,2,
11832,,,Johannes Einar Christensen,Lien,Gaardbruker,Farmer,31,32,1900,Smaalenenes Amt,2,
11832,,,Johannes Einar Christensen,Lien,Gaardbruker,Farmer,31,35,1900,Smaalenenes Amt,3,
11832,,,Johannes Einar Christensen,Lien,Gaardbruger,Farmer,31,41,1900,Smaalenenes Amt,2,
11956,,,Johannes Eriksen,Malmin,Gaardbruker,Farmer,98,2,11900,Stavanger Amt,1,
11468,,,Johannes Franciscus,Jaschke,Urmaker,Clocksmith,98,9,10900,Lister og Mandals Amt,3,
11731,,,Johannes Hansen,Kummeneje,Lensmand,District sheriff,31,68,20110,1. Vestfinmarken,1,
11731,,,Johannes Hansen,Kummeneje,Lensmand,District sheriff,31,71,20900,Finnmark fylke,,1
26086,618,JOEO,Johannes Heitmann,Enoksen,,,13,118,19900,Troms fylke,,1
10249,,,Johannes Henrik,Berg,"Byfoged, byskriver",City magistrate and clerk,98,14,1030,Fredrikstad,1,
10249,,,Johannes Henrik,Berg,"Byfoged, byskriver",City magistrate and clerk,98,15,1030,Fredrikstad,1,
10047,,,Johannes Henriksen,Aas,"Sorenskriver, Cancelliraad",District recorder and titular councillor of chance,98,1,20900,Finmarkens Amt,1,
12681,,,Johannes Jensen,Skoug,Gaardbruker,Farmer,62,59,5120,2. Søndre Gudbrandsdalen,,1
12736,,,Johannes Johanesen,Spjeldnæs,Gaardbruker,Farmer,98,3,12900,Søndre Bergenhus Amt,1,
12736,,,Johannes Johanesen,Spjeldnæs,Gaardbruker,Farmer,98,5,12900,Søndre Bergenhus Amt,3,
12736,,,Johannes Johanesen,Spjeldnæs,Gaardbruker,Farmer,98,7,12900,Søndre Bergenhus Amt,2,
10073,,,Johannes Johannesen,Aga,Gaardbruker,Farmer,98,15,12900,Søndre Bergenhus Amt,1,
10073,,,Johannes Johannesen,Aga,Gaardbruker,Farmer,98,16,12900,Søndre Bergenhus Amt,2,
10073,,,Johannes Johannesen,Aga,Gaardbruker,Farmer,98,17,12900,Søndre Bergenhus Amt,3,
10073,,,Johannes Johannesen,Aga,Gaardbruker,Farmer,98,18,12900,Søndre Bergenhus Amt,3,
10073,,,Johannes Johannesen,Aga,Gaardbruker,Farmer,98,19,12900,Søndre Bergenhus Amt,2,
10073,,,Johannes Johannesen,Aga,Gaardbruker,Farmer,98,20,12900,Søndre Bergenhus Amt,5,
10987,,,Johannes Johnsen,Grue,Gaardbruker,Farmer,31,68,4160,6. Nordre Østerdalen,1,
10987,,,Johannes Johnsen,Grue,Gårdbruker,Farmer,31,71,4900,Hedmark fylke,7,
12251,,,Johannes Karlsen,Okkenhaug,Gaardbruger,Farmer,31,38,17900,Nordre Trondhjems Amt,,2
12251,,,Johannes Karlsen,Okkenhaug,Gaardbruger,Farmer,31,41,17900,Nordre Trondhjems Amt,3,
12251,,,Johannes Karlsen,Okkenhaug,Gaardbruger,Farmer,31,44,17900,Nordre Trondhjems Amt,,1
12251,,,Johannes Karlsen,Okkenhaug,Landbrugsskolebetyrer,Headmaster of an agricultural school,31,47,17900,Nordre Trondhjems Amt,,2
12251,,,Johannes Karlsen,Okkenhaug,Landbruksskolebestyrer,Headmaster of an agricultural school,31,65,17120,2. Værdalen,1,
12251,,,Johannes Karlsen,Okkenhaug,Landbruksskolebestyrer,Headmaster of an agricultural school,31,68,17120,2. Værdalen,1,
12251,,,Johannes Karlsen,Okkenhaug,Landbruksskolebestyrer,Headmaster of an agricultural school,31,71,17900,Nord-Trøndelag fylke,2,
12251,,,Johannes Karlsen,Okkenhaug,Fhv. landbruksskolebestyrer,Former headmaster of an agricultural school,31,74,17900,Nord-Trøndelag fylke,5,
10873,,,Johannes Martin Johannesen,Furre,Gaardbruger,Farmer,52,47,11900,Stavanger Amt,3,
10385,,,Johannes Mikkelsen,Borge,"Lensmand, gaardbruker",District sheriff and farmer,98,1,12900,Søndre Bergenhus Amt,4,
11251,,,Johannes Mikkelsen,Hjelmstad,Gaardbruger,Farmer,31,38,4900,Hedemarkens Amt,,2
11251,,,Johannes Mikkelsen,Hjelmstad,Gaardbruger,Farmer,31,41,4900,Hedemarkens Amt,,2
10266,,,Johannes Olaf,Bergersen,Forretningsfører,Business manager,21,62,1140,4. Glemminge,1,
10266,,,Johannes Olaf,Bergersen,Forretningsfører,Business manager,21,65,1140,4. Glemminge,1,
10266,,,Johannes Olaf,Bergersen,Statsrevisor,State authorised public accountant,22,71,1900,Østfold fylke,2,
10266,,,Johannes Olaf,Bergersen,Statsrevisor,State authorised public accountant,22,74,1900,Østfold fylke,1,
10266,,,Johannes Olaf,Bergersen,Statsrevisor,State authorised public accountant,21,77,1900,Østfold fylke,1,
10266,,,Johannes Olaf,Bergersen,Statsrevisor,State authorised public accountant,21,80,1900,Østfold fylke,1,
10266,,,Johannes Olaf,Bergersen,Statsrevisor,State authorised public accountant,21,83,1900,Østfold fylke,1,
339,1146,JOHO,Johannes Olai,Holm,"Fiskeskipper, reder",Skipper (fishing) and shipowner,51,106,15900,Møre og Romsdal fylke,,1
339,1146,JOHO,Johannes Olai,Holm,Disponent for partsrederi,General manager (shipping company),51,110,15900,Møre og Romsdal fylke,,1
611,1924,JOOL,Johannes Olai,Olsen,Fisker,Fisherman,21,90,20900,Finnmark fylke,1,
611,1924,JOOL,Johannes Olai,Olsen,Fisker,Fisherman,21,94,20900,Finnmark fylke,1,
611,1924,JOOL,Johannes Olai,Olsen,Fisker,Fisherman,21,98,20900,Finnmark fylke,1,
611,1924,JOOL,Johannes Olai,Olsen,Fisker,Fisherman,21,102,20900,Finnmark fylke,1,
611,1924,JOOL,Johannes Olai,Olsen,Fisker,Fisherman,21,106,20900,Finnmark fylke,1,
11194,,,Johannes Olsen,Helleland,Folkehøiskolebestyrer,Headmaster of a folk high school,31,32,12900,Søndre Bergenhus Amt,,2
11194,,,Johannes Olsen,Helleland,Folkehøiskolebestyrer,Headmaster of a folk high school,52,38,12900,Søndre Bergenhus Amt,5,
13105,,,Johannes Olsen,Veseth,Gaardbruker,Farmer,98,11,12900,Søndre Bergenhus Amt,1,
13105,,,Johannes Olsen,Veseth,Gaardbruker,Farmer,98,12,12900,Søndre Bergenhus Amt,1,
13105,,,Johannes Olsen,Veseth,"Gaardbruker, kst. lensmand","Farmer, acting district sheriff",98,13,12900,Søndre Bergenhus Amt,1,
13105,,,Johannes Olsen,Veseth,"Gaardbruker, kst. lensmand","Farmer, acting district sheriff",98,14,12900,Søndre Bergenhus Amt,1,
13105,,,Johannes Olsen,Veseth,Gaardbruker,Farmer,98,16,12900,Søndre Bergenhus Amt,1,
13105,,,Johannes Olsen,Veseth,Gaardbruker,Farmer,98,17,12900,Søndre Bergenhus Amt,1,
13105,,,Johannes Olsen,Veseth,Gaardbruker,Farmer,98,18,12900,Søndre Bergenhus Amt,2,
13105,,,Johannes Olsen,Veseth,Gaardbruker,Farmer,98,23,12900,Søndre Bergenhus Amt,,1
13105,,,Johannes Olsen,Veseth,"Gaardbruker, lensmand","Farmer, district sheriff",98,26,12900,Søndre Bergenhus Amt,3,
10415,,,Johannes Onsager,Brecke,Grosserer,Grocer,71,74,6840,"Hønefoss, Drammen, Kongsberg",,1
10783,,,Johannes Ottersen,Finstad,Gaardbruger,Farmer,99,47,2900,Akershus Amt,4,
