2010-06-14,7940, 95,14,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-14,7945, 95,14,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-06-14,8708, 95,16,"Komiteens innstilling til resten av V, VI, VII og VIIIsamt hele II, IV og IX ble enstemmig bifalt."
2010-06-14,8713, 95,16,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-06-14,10274, 95,18,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-14,10282, 95,18,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-06-15,11406, 96,3,"Komiteens innstilling til punktene 2, 4, 5 og 6 bleenstemmig bifalt."
2010-06-15,11886, 96,10,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-15,11893, 96,11,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-15,11904, 96,12,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-15,12061, 96,15,Vo t e r i n g :Komiteens innstilling til II ble enstemmig bifalt.
2010-06-15,12072, 96,16,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-16,6261, 97,1,Vo t e r i n g :Presidentskapets innstilling ble enstemmig bifalt.
2010-06-16,6418, 97,2,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-16,6474, 97,3,Vo t e r i n g :Komiteens innstilling ble enstemmig vedtatt.
2010-06-16,6540, 97,6,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-17,7984, 98,1,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-17,8019, 98,2,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-17,8039, 98,4,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-17,8047, 98,6,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-17,8127, 98,7,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-17,8176, 98,8,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-17,8271, 98,9,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-17,8277, 98,10,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-17,8283, 98,11,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-17,8624, 98,13,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-17,8737, 98,16,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-17,8756, 98,17,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-18,13326, 100,1,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
