154,2009-11-26,0:53:40,154,1,19,4,16,1,1,110,"Innstilling fra finanskomiteen om skatte- og avgiftsopplegget  2010 – lovendringer  (Innst. 4 L (2009–2010), jf. Prop. 1 L (2009–2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091126.pdf
154,2009-11-26,0:54:13,154,1,19,4,17,1,1,110,"Innstilling fra finanskomiteen om skatte- og avgiftsopplegget  2010 – lovendringer  (Innst. 4 L (2009–2010), jf. Prop. 1 L (2009–2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091126.pdf
154,2009-11-26,0:54:54,154,1,19,4,18,1,1,110,"Innstilling fra finanskomiteen om skatte- og avgiftsopplegget  2010 – lovendringer  (Innst. 4 L (2009–2010), jf. Prop. 1 L (2009–2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091126.pdf
154,2009-11-26,0:55:28,154,1,19,4,19,1,1,110,"Innstilling fra finanskomiteen om skatte- og avgiftsopplegget  2010 – lovendringer  (Innst. 4 L (2009–2010), jf. Prop. 1 L (2009–2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091126.pdf
154,2009-11-26,0:56:12,154,1,19,4,20,1,1,110,"Innstilling fra finanskomiteen om skatte- og avgiftsopplegget  2010 – lovendringer  (Innst. 4 L (2009–2010), jf. Prop. 1 L (2009–2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091126.pdf
154,2009-11-26,0:56:37,154,1,19,4,21,1,1,110,"Innstilling fra finanskomiteen om skatte- og avgiftsopplegget  2010 – lovendringer  (Innst. 4 L (2009–2010), jf. Prop. 1 L (2009–2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091126.pdf
154,2009-11-26,0:57:27,154,1,19,4,22,1,1,110,"Innstilling fra finanskomiteen om skatte- og avgiftsopplegget  2010 – lovendringer  (Innst. 4 L (2009–2010), jf. Prop. 1 L (2009–2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091126.pdf
154,2009-11-26,0:57:54,154,1,19,4,23,1,1,110,"Innstilling fra finanskomiteen om skatte- og avgiftsopplegget  2010 – lovendringer  (Innst. 4 L (2009–2010), jf. Prop. 1 L (2009–2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091126.pdf
154,2009-12-03,16:16:35,154,1,23,4,1,1,2,20,"Innstilling fra justiskomiteen om bevilgninger på statsbudsjettet for 2010, kapitler under Justis- og politidepartementet mv. (rammeområde 5) (Innst. 6 S (2009–2010), jf. Prop. 1 S (2009–2010) og Prop. 1 S Tillegg 3 (2009–2010))",NULL,20000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091203.pdf
154,2009-12-03,16:17:13,154,1,23,4,2,1,2,20,"Innstilling fra justiskomiteen om bevilgninger på statsbudsjettet for 2010, kapitler under Justis- og politidepartementet mv. (rammeområde 5) (Innst. 6 S (2009–2010), jf. Prop. 1 S (2009–2010) og Prop. 1 S Tillegg 3 (2009–2010))",NULL,20000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091203.pdf
154,2009-12-03,16:17:46,154,1,23,4,3,1,2,20,"Innstilling fra justiskomiteen om bevilgninger på statsbudsjettet for 2010, kapitler under Justis- og politidepartementet mv. (rammeområde 5) (Innst. 6 S (2009–2010), jf. Prop. 1 S (2009–2010) og Prop. 1 S Tillegg 3 (2009–2010))",NULL,20000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091203.pdf
